Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Order_Month,Order_Year,Order_Day_of_Week
203,CA-2014-133690,03-08-2014,05-08-2014,First Class,BS-11755,OFF-AP-10003622,2.6,1,0.2,0.2925,8,2014,6
204,US-2017-116701,17-12-2017,21-12-2017,Second Class,LC-17140,OFF-AP-10003217,66.284,2,0.8,-178.9668,12,2017,6
205,CA-2017-126382,03-06-2017,07-06-2017,Standard Class,HK-14890,FUR-FU-10002960,35.168,7,0.2,9.6712,6,2017,5
206,CA-2017-108329,09-12-2017,14-12-2017,Standard Class,LE-16810,TEC-PH-10001918,444.768,4,0.2,44.4768,12,2017,5
207,CA-2017-135860,01-12-2017,07-12-2017,Standard Class,JH-15985,OFF-ST-10000642,83.92,4,0,5.8744,12,2017,4
208,CA-2017-135860,01-12-2017,07-12-2017,Standard Class,JH-15985,TEC-PH-10001700,131.98,2,0,35.6346,12,2017,4
209,CA-2017-135860,01-12-2017,07-12-2017,Standard Class,JH-15985,OFF-BI-10003274,15.92,4,0,7.4824,12,2017,4
210,CA-2017-135860,01-12-2017,07-12-2017,Standard Class,JH-15985,OFF-FA-10000134,52.29,9,0,16.2099,12,2017,4
211,CA-2017-135860,01-12-2017,07-12-2017,Standard Class,JH-15985,OFF-ST-10001522,91.99,1,0,3.6796,12,2017,4
212,CA-2015-101007,09-02-2015,13-02-2015,Second Class,MS-17980,TEC-AC-10001266,20.8,2,0.2,6.5,2,2015,0
213,CA-2015-146262,02-01-2015,09-01-2015,Standard Class,VW-21775,OFF-LA-10004544,23.68,2,0.2,8.88,1,2015,4
214,CA-2015-146262,02-01-2015,09-01-2015,Standard Class,VW-21775,FUR-BO-10004695,452.45,5,0.5,-244.323,1,2015,4
215,CA-2015-146262,02-01-2015,09-01-2015,Standard Class,VW-21775,TEC-PH-10002844,62.982,3,0.4,-14.6958,1,2015,4
216,CA-2015-146262,02-01-2015,09-01-2015,Standard Class,VW-21775,TEC-MA-10000864,1188,9,0.7,-950.4,1,2015,4
217,CA-2015-146262,02-01-2015,09-01-2015,Standard Class,VW-21775,TEC-AC-10000109,89.584,2,0.2,4.4792,1,2015,4
218,CA-2016-130162,28-10-2016,01-11-2016,Standard Class,JH-15910,OFF-ST-10001328,93.06,6,0,26.0568,10,2016,4
219,CA-2016-130162,28-10-2016,01-11-2016,Standard Class,JH-15910,TEC-PH-10002563,302.376,3,0.2,22.6782,10,2016,4
220,CA-2015-169397,24-12-2015,27-12-2015,First Class,JB-15925,OFF-FA-10000585,5.584,2,0.2,1.8148,12,2015,3
221,CA-2015-169397,24-12-2015,27-12-2015,First Class,JB-15925,OFF-PA-10004000,22.704,6,0.2,8.2302,12,2015,3
222,CA-2015-169397,24-12-2015,27-12-2015,First Class,JB-15925,OFF-BI-10002852,19.776,4,0.7,-13.8432,12,2015,3
223,CA-2015-169397,24-12-2015,27-12-2015,First Class,JB-15925,FUR-FU-10000087,72.704,4,0.2,19.0848,12,2015,3
224,CA-2015-169397,24-12-2015,27-12-2015,First Class,JB-15925,TEC-MA-10001148,479.988,4,0.7,-383.9904,12,2015,3
225,CA-2015-169397,24-12-2015,27-12-2015,First Class,JB-15925,OFF-AR-10001958,27.168,2,0.2,2.7168,12,2015,3
226,CA-2015-163055,09-08-2015,16-08-2015,Standard Class,DS-13180,OFF-AR-10001026,2.2,1,0,0.968,8,2015,6
227,CA-2015-163055,09-08-2015,16-08-2015,Standard Class,DS-13180,FUR-TA-10003748,622.45,5,0,136.939,8,2015,6
228,CA-2015-163055,09-08-2015,16-08-2015,Standard Class,DS-13180,OFF-ST-10002485,21.98,1,0,0.2198,8,2015,6
229,US-2015-145436,28-02-2015,04-03-2015,Standard Class,VD-21670,FUR-CH-10004860,161.568,2,0.2,-28.2744,2,2015,5
230,US-2015-145436,28-02-2015,04-03-2015,Standard Class,VD-21670,FUR-CH-10004477,389.696,8,0.2,43.8408,2,2015,5
231,US-2014-156216,13-09-2014,17-09-2014,Standard Class,EA-14035,OFF-BI-10001679,18.648,7,0.7,-12.432,9,2014,5
232,US-2017-100930,07-04-2017,12-04-2017,Standard Class,CS-12400,FUR-TA-10001705,233.86,2,0.45,-102.048,4,2017,4
233,US-2017-100930,07-04-2017,12-04-2017,Standard Class,CS-12400,FUR-TA-10003473,620.6145,3,0.45,-248.2458,4,2017,4
234,US-2017-100930,07-04-2017,12-04-2017,Standard Class,CS-12400,OFF-BI-10001679,5.328,2,0.7,-3.552,4,2017,4
235,US-2017-100930,07-04-2017,12-04-2017,Standard Class,CS-12400,FUR-FU-10004017,258.072,3,0.2,0,4,2017,4
236,US-2017-100930,07-04-2017,12-04-2017,Standard Class,CS-12400,TEC-AC-10003832,617.976,3,0.2,-7.7247,4,2017,4
237,CA-2017-160514,12-11-2017,16-11-2017,Standard Class,DB-13120,OFF-PA-10002479,10.56,2,0,4.752,11,2017,6
238,CA-2016-157749,04-06-2016,09-06-2016,Second Class,KL-16645,OFF-PA-10003349,25.92,5,0.2,9.396,6,2016,5
239,CA-2016-157749,04-06-2016,09-06-2016,Second Class,KL-16645,FUR-FU-10000576,419.68,5,0.6,-356.728,6,2016,5
240,CA-2016-157749,04-06-2016,09-06-2016,Second Class,KL-16645,FUR-FU-10004351,11.688,3,0.6,-4.6752,6,2016,5
241,CA-2016-157749,04-06-2016,09-06-2016,Second Class,KL-16645,TEC-PH-10000011,31.984,2,0.2,11.1944,6,2016,5
242,CA-2016-157749,04-06-2016,09-06-2016,Second Class,KL-16645,FUR-TA-10002607,177.225,5,0.5,-120.513,6,2016,5
243,CA-2016-157749,04-06-2016,09-06-2016,Second Class,KL-16645,FUR-FU-10002505,4.044,3,0.6,-2.8308,6,2016,5
244,CA-2016-157749,04-06-2016,09-06-2016,Second Class,KL-16645,OFF-AR-10004685,7.408,2,0.2,1.2038,6,2016,5
245,CA-2014-131926,01-06-2014,06-06-2014,Second Class,DW-13480,FUR-CH-10004063,2001.86,7,0,580.5394,6,2014,6
246,CA-2014-131926,01-06-2014,06-06-2014,Second Class,DW-13480,OFF-ST-10002276,166.72,2,0,41.68,6,2014,6
247,CA-2014-131926,01-06-2014,06-06-2014,Second Class,DW-13480,OFF-PA-10004082,47.88,6,0,23.94,6,2014,6
248,CA-2014-131926,01-06-2014,06-06-2014,Second Class,DW-13480,OFF-AP-10002945,1503.25,5,0,496.0725,6,2014,6
249,CA-2014-131926,01-06-2014,06-06-2014,Second Class,DW-13480,OFF-PA-10000061,25.92,4,0,12.4416,6,2014,6
250,CA-2016-154739,10-12-2016,15-12-2016,Second Class,LH-17155,FUR-CH-10002965,321.568,2,0.2,28.1372,12,2016,5
251,CA-2016-145625,11-09-2016,17-09-2016,Standard Class,KC-16540,OFF-PA-10004569,7.61,1,0,3.5767,9,2016,6
252,CA-2016-145625,11-09-2016,17-09-2016,Standard Class,KC-16540,TEC-AC-10003832,3347.37,13,0,636.0003,9,2016,6
253,CA-2016-146941,10-12-2016,13-12-2016,First Class,DL-13315,OFF-ST-10001228,80.58,6,0,22.5624,12,2016,5
254,CA-2016-146941,10-12-2016,13-12-2016,First Class,DL-13315,OFF-EN-10003296,361.92,4,0,162.864,12,2016,5
255,US-2015-159982,28-11-2015,04-12-2015,Standard Class,DR-12880,FUR-FU-10002505,12.132,9,0.6,-8.4924,11,2015,5
256,US-2015-159982,28-11-2015,04-12-2015,Standard Class,DR-12880,OFF-ST-10004804,82.368,2,0.2,-19.5624,11,2015,5
257,US-2015-159982,28-11-2015,04-12-2015,Standard Class,DR-12880,OFF-ST-10001590,53.92,5,0.2,4.044,11,2015,5
258,US-2015-159982,28-11-2015,04-12-2015,Standard Class,DR-12880,TEC-PH-10001580,647.904,6,0.2,56.6916,11,2015,5
259,CA-2017-163139,01-12-2017,03-12-2017,Second Class,CC-12670,TEC-AC-10000290,20.37,3,0,6.9258,12,2017,4
260,CA-2017-163139,01-12-2017,03-12-2017,Second Class,CC-12670,OFF-ST-10002790,221.55,3,0,6.6465,12,2017,4
261,CA-2017-163139,01-12-2017,03-12-2017,Second Class,CC-12670,OFF-BI-10003460,17.52,5,0.2,6.132,12,2017,4
262,US-2017-155299,08-06-2017,12-06-2017,Standard Class,Dl-13600,OFF-AP-10002203,1.624,2,0.8,-4.466,6,2017,3
263,US-2014-106992,19-09-2014,21-09-2014,Second Class,SB-20290,TEC-MA-10000822,3059.982,3,0.4,-509.997,9,2014,4
264,US-2014-106992,19-09-2014,21-09-2014,Second Class,SB-20290,TEC-MA-10003353,2519.958,7,0.4,-251.9958,9,2014,4
265,CA-2016-125318,06-06-2016,13-06-2016,Standard Class,RC-19825,TEC-PH-10001433,328.224,4,0.2,28.7196,6,2016,0
266,CA-2015-155040,10-11-2015,15-11-2015,Standard Class,AH-10210,TEC-AC-10004469,79.9,2,0,35.156,11,2015,1
267,CA-2017-136826,16-06-2017,20-06-2017,Standard Class,CB-12535,OFF-AR-10003602,14.016,3,0.2,4.7304,6,2017,4
268,CA-2016-111010,22-01-2016,28-01-2016,Standard Class,PG-18895,OFF-FA-10003472,7.56,6,0,0.3024,1,2016,4
269,US-2017-145366,09-12-2017,13-12-2017,Standard Class,CA-12310,OFF-ST-10004180,37.208,1,0.2,-7.4416,12,2017,5
270,US-2017-145366,09-12-2017,13-12-2017,Standard Class,CA-12310,OFF-EN-10004386,57.576,3,0.2,21.591,12,2017,5
271,CA-2017-163979,28-12-2017,02-01-2018,Second Class,KH-16690,OFF-ST-10003208,725.84,4,0,210.4936,12,2017,3
272,CA-2015-155334,30-07-2015,31-07-2015,First Class,HA-14920,TEC-AC-10003628,209.93,7,0,92.3692,7,2015,3
273,CA-2015-155334,30-07-2015,31-07-2015,First Class,HA-14920,FUR-FU-10003274,5.28,3,0,2.3232,7,2015,3
274,CA-2015-155334,30-07-2015,31-07-2015,First Class,HA-14920,OFF-BI-10002557,10.92,3,0.2,4.095,7,2015,3
275,CA-2017-118136,16-09-2017,17-09-2017,First Class,BB-10990,OFF-PA-10002615,8.82,2,0,4.0572,9,2017,5
276,CA-2017-118136,16-09-2017,17-09-2017,First Class,BB-10990,OFF-AR-10001427,5.98,1,0,1.5548,9,2017,5
277,CA-2017-132976,13-10-2017,17-10-2017,Standard Class,AG-10495,OFF-PA-10000673,11.648,2,0.2,4.0768,10,2017,4
278,CA-2017-132976,13-10-2017,17-10-2017,Standard Class,AG-10495,OFF-PA-10004470,18.176,4,0.2,5.9072,10,2017,4
279,CA-2017-132976,13-10-2017,17-10-2017,Standard Class,AG-10495,OFF-ST-10000876,59.712,6,0.2,5.9712,10,2017,4
280,CA-2017-132976,13-10-2017,17-10-2017,Standard Class,AG-10495,OFF-LA-10002043,24.84,3,0.2,8.694,10,2017,4
281,US-2015-161991,26-09-2015,28-09-2015,Second Class,SC-20725,OFF-BI-10004967,2.08,5,0.8,-3.432,9,2015,5
282,US-2015-161991,26-09-2015,28-09-2015,Second Class,SC-20725,TEC-PH-10001760,1114.4,7,0.2,376.11,9,2015,5
283,CA-2015-130890,02-11-2015,06-11-2015,Standard Class,JO-15280,FUR-TA-10002903,1038.84,5,0.2,51.942,11,2015,0
284,CA-2015-130883,26-09-2015,02-10-2015,Standard Class,TB-21520,OFF-PA-10000474,141.76,5,0.2,47.844,9,2015,5
285,CA-2015-130883,26-09-2015,02-10-2015,Standard Class,TB-21520,TEC-AC-10001956,239.8,5,0.2,47.96,9,2015,5
286,CA-2015-130883,26-09-2015,02-10-2015,Standard Class,TB-21520,OFF-PA-10004100,31.104,6,0.2,10.8864,9,2015,5
287,CA-2016-112697,18-12-2016,20-12-2016,Second Class,AH-10195,OFF-BI-10000778,254.058,7,0.7,-169.372,12,2016,6
288,CA-2016-112697,18-12-2016,20-12-2016,Second Class,AH-10195,OFF-AP-10002684,194.528,2,0.2,24.316,12,2016,6
289,CA-2016-112697,18-12-2016,20-12-2016,Second Class,AH-10195,OFF-SU-10000646,961.48,5,0.2,-204.3145,12,2016,6
290,CA-2016-110772,20-11-2016,24-11-2016,Second Class,NZ-18565,OFF-FA-10002983,19.096,7,0.2,6.6836,11,2016,6
291,CA-2016-110772,20-11-2016,24-11-2016,Second Class,NZ-18565,OFF-LA-10004689,18.496,8,0.2,6.2424,11,2016,6
292,CA-2016-110772,20-11-2016,24-11-2016,Second Class,NZ-18565,TEC-AC-10002001,255.984,2,0.2,54.3966,11,2016,6
293,CA-2016-110772,20-11-2016,24-11-2016,Second Class,NZ-18565,FUR-BO-10004709,86.97,3,0.5,-48.7032,11,2016,6
294,CA-2014-111451,26-12-2014,28-12-2014,First Class,KL-16555,FUR-FU-10004091,300.416,8,0.2,78.8592,12,2014,4
295,CA-2014-111451,26-12-2014,28-12-2014,First Class,KL-16555,FUR-CH-10001891,230.352,3,0.2,20.1558,12,2014,4
296,CA-2014-111451,26-12-2014,28-12-2014,First Class,KL-16555,FUR-FU-10002918,218.352,3,0.2,-24.5646,12,2014,4
297,CA-2014-111451,26-12-2014,28-12-2014,First Class,KL-16555,OFF-BI-10004593,78.6,5,0.7,-62.88,12,2014,4
298,CA-2014-111451,26-12-2014,28-12-2014,First Class,KL-16555,OFF-FA-10004854,27.552,3,0.2,9.2988,12,2014,4
299,CA-2016-142545,28-10-2016,03-11-2016,Standard Class,JD-15895,OFF-PA-10002105,32.4,5,0,15.552,10,2016,4
300,CA-2016-142545,28-10-2016,03-11-2016,Standard Class,JD-15895,OFF-ST-10002756,1082.48,8,0,10.8248,10,2016,4
301,CA-2016-142545,28-10-2016,03-11-2016,Standard Class,JD-15895,OFF-PA-10004243,56.91,3,0,27.3168,10,2016,4
302,CA-2016-142545,28-10-2016,03-11-2016,Standard Class,JD-15895,FUR-FU-10001861,77.6,4,0,38.024,10,2016,4
303,CA-2016-142545,28-10-2016,03-11-2016,Standard Class,JD-15895,OFF-BI-10002706,14.28,1,0,6.5688,10,2016,4
304,US-2017-152380,19-11-2017,23-11-2017,Standard Class,JH-15910,FUR-TA-10002533,219.075,3,0.5,-131.445,11,2017,6
305,CA-2015-144253,04-05-2015,09-05-2015,Second Class,AS-10225,FUR-FU-10002671,26.8,2,0,12.864,5,2015,0
306,CA-2014-130960,30-12-2014,04-01-2015,Standard Class,KB-16600,OFF-AR-10003651,9.84,3,0,2.8536,12,2014,1
307,CA-2014-111003,01-06-2014,06-06-2014,Standard Class,CR-12625,OFF-BI-10001072,45.48,3,0,20.9208,6,2014,6
308,CA-2014-111003,01-06-2014,06-06-2014,Standard Class,CR-12625,OFF-AR-10002135,289.2,6,0,83.868,6,2014,6
309,CA-2017-126774,15-04-2017,17-04-2017,First Class,SH-20395,OFF-AR-10002804,4.89,1,0,2.0049,4,2017,5
310,CA-2016-142902,12-09-2016,14-09-2016,Second Class,BP-11185,FUR-FU-10001918,15.136,4,0.2,3.5948,9,2016,0
311,CA-2016-142902,12-09-2016,14-09-2016,Second Class,BP-11185,FUR-CH-10004086,466.768,2,0.2,52.5114,9,2016,0
312,CA-2016-142902,12-09-2016,14-09-2016,Second Class,BP-11185,FUR-FU-10001756,15.232,1,0.2,1.7136,9,2016,0
313,CA-2016-142902,12-09-2016,14-09-2016,Second Class,BP-11185,OFF-LA-10000634,6.264,3,0.2,2.0358,9,2016,0
314,CA-2014-120887,27-09-2014,03-10-2014,Standard Class,TS-21205,FUR-FU-10001588,87.54,3,0,37.6422,9,2014,5
315,CA-2014-167850,09-08-2014,16-08-2014,Standard Class,AG-10525,TEC-PH-10002398,178.384,2,0.2,22.298,8,2014,5
316,CA-2014-167850,09-08-2014,16-08-2014,Standard Class,AG-10525,OFF-PA-10001937,15.552,3,0.2,5.4432,8,2014,5
317,CA-2014-164259,28-12-2014,30-12-2014,First Class,SP-20860,OFF-AR-10003373,99.136,4,0.2,8.6744,12,2014,6
318,CA-2014-164973,04-11-2014,09-11-2014,Standard Class,NM-18445,FUR-CH-10002602,135.882,1,0.1,24.1568,11,2014,1
319,CA-2014-164973,04-11-2014,09-11-2014,Standard Class,NM-18445,TEC-MA-10002927,3991.98,2,0,1995.99,11,2014,1
320,CA-2014-164973,04-11-2014,09-11-2014,Standard Class,NM-18445,TEC-PH-10004093,275.94,6,0,80.0226,11,2014,1
321,CA-2014-164973,04-11-2014,09-11-2014,Standard Class,NM-18445,TEC-AC-10000892,360,4,0,129.6,11,2014,1
322,CA-2014-164973,04-11-2014,09-11-2014,Standard Class,NM-18445,OFF-ST-10002974,43.57,1,0,13.071,11,2014,1
323,CA-2014-156601,19-09-2014,24-09-2014,Standard Class,FA-14230,OFF-FA-10000624,7.16,2,0,3.58,9,2014,4
324,CA-2016-162138,23-04-2016,27-04-2016,Standard Class,GK-14620,OFF-BI-10004593,251.52,6,0.2,81.744,4,2016,5
325,CA-2016-162138,23-04-2016,27-04-2016,Standard Class,GK-14620,TEC-AC-10001908,99.99,1,0,34.9965,4,2016,5
326,CA-2017-153339,03-11-2017,05-11-2017,Second Class,DJ-13510,FUR-FU-10001967,15.992,1,0.2,0.9995,11,2017,4
327,US-2016-141544,30-08-2016,01-09-2016,First Class,PO-18850,TEC-PH-10003645,290.898,3,0.4,-67.8762,8,2016,1
328,US-2016-141544,30-08-2016,01-09-2016,First Class,PO-18850,OFF-ST-10000675,54.224,2,0.2,3.389,8,2016,1
329,US-2016-141544,30-08-2016,01-09-2016,First Class,PO-18850,FUR-CH-10003312,786.744,4,0.3,-258.5016,8,2016,1
330,US-2016-141544,30-08-2016,01-09-2016,First Class,PO-18850,OFF-LA-10001074,100.24,10,0.2,33.831,8,2016,1
331,US-2016-141544,30-08-2016,01-09-2016,First Class,PO-18850,OFF-BI-10001524,37.764,6,0.7,-27.6936,8,2016,1
332,US-2016-150147,25-04-2016,29-04-2016,Second Class,JL-15850,TEC-PH-10004614,82.8,2,0.4,-20.7,4,2016,0
333,US-2016-150147,25-04-2016,29-04-2016,Second Class,JL-15850,OFF-BI-10001153,20.724,2,0.7,-13.816,4,2016,0
334,US-2016-150147,25-04-2016,29-04-2016,Second Class,JL-15850,OFF-BI-10001982,4.896,3,0.7,-3.4272,4,2016,0
335,CA-2015-137946,01-09-2015,04-09-2015,Second Class,DB-13615,OFF-BI-10001922,4.752,1,0.2,1.6038,9,2015,1
336,CA-2015-137946,01-09-2015,04-09-2015,Second Class,DB-13615,TEC-CO-10001449,959.984,2,0.2,335.9944,9,2015,1
337,CA-2015-137946,01-09-2015,04-09-2015,Second Class,DB-13615,OFF-BI-10004140,14.368,4,0.2,4.49,9,2015,1
338,CA-2014-129924,12-07-2014,17-07-2014,Standard Class,AC-10420,OFF-BI-10003314,7.712,2,0.2,2.7956,7,2014,5
339,CA-2014-129924,12-07-2014,17-07-2014,Standard Class,AC-10420,FUR-TA-10004575,698.352,3,0.2,-17.4588,7,2014,5
340,CA-2015-128167,22-06-2015,26-06-2015,Second Class,KL-16645,OFF-FA-10000490,4.96,4,0,2.3312,6,2015,0
341,CA-2014-122336,13-04-2014,17-04-2014,Second Class,JD-15895,OFF-AR-10000122,17.856,4,0.2,1.116,4,2014,6
342,CA-2014-122336,13-04-2014,17-04-2014,Second Class,JD-15895,OFF-BI-10003656,509.97,10,0.7,-407.976,4,2014,6
343,CA-2014-122336,13-04-2014,17-04-2014,Second Class,JD-15895,OFF-FA-10002780,30.992,13,0.2,10.0724,4,2014,6
344,CA-2014-122336,13-04-2014,17-04-2014,Second Class,JD-15895,TEC-PH-10000702,71.928,12,0.4,8.3916,4,2014,6
345,US-2015-120712,20-12-2015,24-12-2015,Standard Class,CS-12130,OFF-ST-10000107,88.8,4,0.2,-2.22,12,2015,6
346,CA-2017-169901,15-06-2017,19-06-2017,Standard Class,CC-12550,TEC-PH-10002293,47.976,3,0.2,4.7976,6,2017,3
347,CA-2017-134306,08-07-2017,12-07-2017,Standard Class,TD-20995,OFF-AR-10004027,7.56,3,0,3.0996,7,2017,5
348,CA-2017-134306,08-07-2017,12-07-2017,Standard Class,TD-20995,OFF-PA-10000249,24.56,2,0,11.5432,7,2017,5
349,CA-2017-134306,08-07-2017,12-07-2017,Standard Class,TD-20995,OFF-AR-10001374,12.96,2,0,4.1472,7,2017,5
350,CA-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,TEC-AC-10000290,6.79,1,0,2.3086,9,2016,3
351,CA-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,OFF-PA-10001970,24.56,2,0,11.5432,9,2016,3
352,CA-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,OFF-BI-10002160,3.048,1,0.2,1.0668,9,2016,3
353,CA-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,OFF-PA-10001970,49.12,4,0,23.0864,9,2016,3
354,CA-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,OFF-BI-10004995,4355.168,4,0.2,1415.4296,9,2016,3
355,CA-2016-138520,08-04-2016,13-04-2016,Standard Class,JL-15505,FUR-BO-10002268,388.704,6,0.2,-4.8588,4,2016,4
356,CA-2016-138520,08-04-2016,13-04-2016,Standard Class,JL-15505,OFF-EN-10001137,8.26,2,0,3.7996,4,2016,4
357,CA-2016-138520,08-04-2016,13-04-2016,Standard Class,JL-15505,OFF-AR-10002399,17.04,4,0,6.9864,4,2016,4
358,CA-2016-138520,08-04-2016,13-04-2016,Standard Class,JL-15505,OFF-PA-10002713,34.4,5,0,15.824,4,2016,4
359,CA-2016-130001,23-04-2016,28-04-2016,Standard Class,HK-14890,OFF-PA-10002666,36.24,5,0.2,11.325,4,2016,5
360,CA-2017-155698,08-03-2017,11-03-2017,First Class,VB-21745,OFF-AP-10001124,647.84,8,0,168.4384,3,2017,2
361,CA-2017-155698,08-03-2017,11-03-2017,First Class,VB-21745,OFF-LA-10001158,20.7,2,0,9.936,3,2017,2
362,CA-2017-144904,25-09-2017,01-10-2017,Standard Class,KW-16435,OFF-LA-10001158,20.7,2,0,9.936,9,2017,0
363,CA-2017-144904,25-09-2017,01-10-2017,Standard Class,KW-16435,FUR-CH-10000785,488.646,3,0.1,86.8704,9,2017,0
364,CA-2017-144904,25-09-2017,01-10-2017,Standard Class,KW-16435,OFF-AR-10003732,5.56,2,0,1.4456,9,2017,0
365,CA-2017-144904,25-09-2017,01-10-2017,Standard Class,KW-16435,FUR-FU-10000023,47.12,8,0,20.7328,9,2017,0
366,CA-2014-123344,24-09-2014,29-09-2014,Standard Class,JD-16060,OFF-ST-10001713,211.96,4,0,8.4784,9,2014,2
367,CA-2016-155516,21-10-2016,21-10-2016,Same Day,MK-17905,OFF-BI-10002412,23.2,4,0,10.44,10,2016,4
368,CA-2016-155516,21-10-2016,21-10-2016,Same Day,MK-17905,OFF-SU-10001225,7.36,2,0,0.1472,10,2016,4
369,CA-2016-155516,21-10-2016,21-10-2016,Same Day,MK-17905,OFF-ST-10002406,104.79,7,0,29.3412,10,2016,4
370,CA-2016-155516,21-10-2016,21-10-2016,Same Day,MK-17905,FUR-BO-10002545,1043.92,4,0,271.4192,10,2016,4
371,CA-2017-104745,29-05-2017,04-06-2017,Standard Class,GT-14755,OFF-PA-10002036,25.92,5,0.2,9.396,5,2017,0
372,CA-2017-104745,29-05-2017,04-06-2017,Standard Class,GT-14755,OFF-ST-10002205,53.424,3,0.2,4.6746,5,2017,0
373,US-2014-119137,23-07-2014,27-07-2014,Standard Class,AG-10900,OFF-BI-10001982,8.16,5,0.7,-5.712,7,2014,2
374,US-2014-119137,23-07-2014,27-07-2014,Standard Class,AG-10900,TEC-AC-10003911,1023.936,8,0.2,179.1888,7,2014,2
375,US-2014-119137,23-07-2014,27-07-2014,Standard Class,AG-10900,OFF-AR-10000658,9.24,1,0.2,0.924,7,2014,2
376,US-2014-119137,23-07-2014,27-07-2014,Standard Class,AG-10900,TEC-AC-10002076,479.04,10,0.2,-29.94,7,2014,2
377,US-2016-134656,28-09-2016,01-10-2016,First Class,MM-18280,OFF-PA-10003039,99.136,4,0.2,30.98,9,2016,2
378,US-2017-134481,27-08-2017,01-09-2017,Standard Class,AR-10405,FUR-TA-10004915,1488.424,7,0.3,-297.6848,8,2017,6
379,CA-2015-130792,28-04-2015,05-05-2015,Standard Class,RA-19915,OFF-AP-10000696,8.652,3,0.8,-20.3322,4,2015,1
380,CA-2015-130792,28-04-2015,05-05-2015,Standard Class,RA-19915,OFF-ST-10003327,23.832,3,0.2,2.6811,4,2015,1
381,CA-2015-130792,28-04-2015,05-05-2015,Standard Class,RA-19915,OFF-BI-10000309,12.176,4,0.8,-18.8728,4,2015,1
382,CA-2016-134775,28-10-2016,29-10-2016,First Class,AS-10285,OFF-PA-10004734,50.96,7,0,25.48,10,2016,4
383,CA-2016-134775,28-10-2016,29-10-2016,First Class,AS-10285,OFF-BI-10002225,49.536,3,0.2,17.3376,10,2016,4
384,CA-2015-125395,26-06-2015,29-06-2015,Second Class,LA-16780,TEC-AC-10004708,41.9,2,0,8.799,6,2015,4
385,US-2015-168935,27-11-2015,02-12-2015,Standard Class,DO-13435,FUR-TA-10000617,375.4575,3,0.45,-157.0095,11,2015,4
386,US-2015-168935,27-11-2015,02-12-2015,Standard Class,DO-13435,TEC-AC-10002335,83.976,3,0.2,-1.0497,11,2015,4
387,CA-2015-122756,03-12-2015,07-12-2015,Standard Class,DK-13225,TEC-MA-10001681,482.34,4,0.7,-337.638,12,2015,3
388,CA-2015-122756,03-12-2015,07-12-2015,Standard Class,DK-13225,FUR-FU-10001935,2.96,1,0.2,0.777,12,2015,3
389,CA-2014-115973,24-11-2014,26-11-2014,First Class,NG-18430,OFF-AR-10004757,2.624,1,0.2,0.4264,11,2014,0
390,CA-2017-101798,11-12-2017,15-12-2017,Standard Class,MV-18190,OFF-BI-10000050,23.36,4,0.2,7.884,12,2017,0
391,CA-2017-101798,11-12-2017,15-12-2017,Standard Class,MV-18190,TEC-AC-10001998,39.98,2,0,13.5932,12,2017,0
392,US-2014-135972,21-09-2014,23-09-2014,Second Class,JG-15115,TEC-PH-10003012,246.384,2,0.2,27.7182,9,2014,6
393,US-2014-135972,21-09-2014,23-09-2014,Second Class,JG-15115,TEC-CO-10002313,1799.97,3,0,701.9883,9,2014,6
394,US-2014-134971,07-06-2014,10-06-2014,Second Class,BP-11095,OFF-BI-10003982,12.462,3,0.8,-20.5623,6,2014,5
395,CA-2017-102946,30-06-2017,05-07-2017,Standard Class,VP-21730,OFF-BI-10004492,75.792,3,0.2,25.5798,6,2017,4
396,CA-2017-165603,17-10-2017,19-10-2017,Second Class,SS-20140,OFF-ST-10000798,49.96,2,0,9.4924,10,2017,1
397,CA-2017-165603,17-10-2017,19-10-2017,Second Class,SS-20140,OFF-PA-10002552,12.96,2,0,6.2208,10,2017,1
398,CA-2015-122259,31-10-2015,04-11-2015,Standard Class,HP-14815,OFF-SU-10002573,70.12,4,0,21.036,10,2015,5
399,CA-2016-108987,08-09-2016,10-09-2016,Second Class,AG-10675,OFF-ST-10001580,35.952,3,0.2,3.5952,9,2016,3
400,CA-2016-108987,08-09-2016,10-09-2016,Second Class,AG-10675,FUR-BO-10004834,2396.2656,4,0.32,-317.1528,9,2016,3
401,CA-2016-108987,08-09-2016,10-09-2016,Second Class,AG-10675,OFF-ST-10000934,131.136,4,0.2,-32.784,9,2016,3
402,CA-2016-108987,08-09-2016,10-09-2016,Second Class,AG-10675,TEC-AC-10000158,57.584,2,0.2,0.7198,9,2016,3
403,CA-2014-113166,24-12-2014,26-12-2014,First Class,LF-17185,OFF-PA-10001947,9.568,2,0.2,3.4684,12,2014,2
404,CA-2014-155208,16-04-2014,20-04-2014,Standard Class,SP-20650,OFF-AR-10003478,39.072,6,0.2,9.768,4,2014,2
405,CA-2017-117933,24-12-2017,29-12-2017,Standard Class,RF-19840,OFF-AP-10004249,35.91,3,0,9.6957,12,2017,6
